"","Title","Authors","Abstract","Published.Year","Journal","Volume","Issue","Pages","Accession.Number","DOI","region"
"49","Home food procurement impacts food security and diet quality during COVID-19","Niles, M. T.; Wirkkala, K. B.; Belarmino, E. H.; Bertmann, F.","BACKGROUND: Home food procurement (HFP) (i.e. gardening, fishing, foraging, hunting, backyard livestock and canning) have historically been important ways that people obtain food. Recently, some HFP activities have grown (e.g. gardening), while other activities (e.g. hunting) have become less common in the United States. Anecdotally, COVID-19 has sparked an increase in HFP evidenced by increased hunting licenses and shortages in seeds and canning supplies. HFP may have positive benefits for food security and diet quality, though research beyond gardening is especially limited in high-income countries. METHODS: We examine HFP activities since the COVID-19 pandemic began, and their relationship to food security and dietary quality using multivariable logit models and matching analysis with a statewide representative survey (n = 600) of residents of Vermont, United States. RESULTS: We find 29% of respondent households classified as food insecure since COVID-19, and higher prevalence of food insecurity among those experiencing a negative job change since COVID-19, households earning less than $50,000 annually, Hispanic and multi-race respondents. Nearly 35% of respondents engaged in HFP activities since the COVID-19 pandemic began; the majority of those gardened, and more than half pursued HFP activities more intensely than before the pandemic or for the first time. Food insecure households were more likely to pursue HFP more intensely, including more gardening, fishing, foraging, and hunting. Respondents who were food insecure, Black, Indigenous, People of Color, those with a negative job disruption, and larger households all had greater odds of increased intensity of HFP during the COVID-19 pandemic. HFP was significantly associated with eating greater amounts of fruits and vegetables; however, this effect was only significant for food secure households. CONCLUSION: Overall, these results suggest that HFP activities have increased since the start of the COVID-19 pandemic, and may be an important safety net for food insecure households. However, HFP for food insecure households does not translate into the same higher fruit and vegetable intake as found among food secure HFP households, suggesting this population may be trying to maintain intake, or that they may have potential important resource or technical assistance needs. Long-term, HFP activities may have important food security and diet quality impacts, as well as conservation implications, which should be more thoroughly explored. Regardless, the increased interest and intensity of HFP demonstrates opportunities for educational and outreach efforts.",2021,"BMC Public Health","21","1","945",34006243,"10.1186/s12889-021-10960-0","North America"
"50","Impacts of covid-19 on U.S. aquaculture, aquaponics, and allied businesses: Q2 results","van Senten, Jonathan; Smith, Matthew A.; Engle, Carole R.; Clark, Charles; Fluharty, Shannon; Schwarz, Michael H.","",2020,"","","","",NA,"","North America"
"51","The Influence of the COVID-19 Pandemic on the Food Supply in the Emergency Food System: A Case Study at 2 Food Pantries","Larison, L.; Byker Shanks, C.; Webber, E.; Routh, B.; Ahmed, S.","BACKGROUND: The onset of the coronavirus disease 2019 (COVID-19) pandemic increased demand for emergency food assistance and has caused operational shifts in the emergency food system. OBJECTIVE: This research explored how the initial phase of the COVID-19 pandemic influenced the food supply of 2 food pantries. METHODS: A case study approach was applied to collect data during the initial phase of the COVID-19 pandemic. Food supply data were collected weekly at 2 food pantries in southwest Montana for 17 wk in 2020. Surveys and interviews were conducted with food pantry clients and staff, respectively. Descriptive statistics and inferential statistics were applied to analyze quantitative data. Food supply data were analyzed using the Healthy Eating Index (HEI)-2015, NOVA system, and Unprocessed Pantry Project (UP3) Framework. Thematic analysis was applied to qualitative data. RESULTS: The food boxes collected between the 2 food pantries (n = 43) had a mean (± SD) total HEI-2015 score of 76.41 ± 7.37 out of a possible score of 100. According to both the NOVA and the UP3 Framework, 23.4% of the total food distributed was ultra-processed food. Of the food distributed, 50.0% and 48.3% was fresh, unprocessed food according to NOVA and UP3 Frameworks, respectively. From staff interviews, 3 themes arose that describe the food pantry operations that experienced change during the COVID-19 pandemic, including food procurement, distribution preparation, and food distribution. Nine supporting subthemes describing the causes and consequences of the operational themes were identified. Staff perceived that the nutrient quality of the food boxes increased from food distributed previously to the COVID-19 pandemic, whereas over one-third (39.4%) of food pantry clients who responded to surveys preferred the food box model. CONCLUSIONS: The COVID-19 pandemic has caused enormous operational challenges within food pantries. Food pantries overcame these challenges by swiftly and effectively altering operations so as to continue to distribute nutritious food boxes to pantry clients.",2021,"Curr Dev Nutr","5","10","nzab115",34651097,"10.1093/cdn/nzab115","North America"
"52","Financial recovery strategies for restaurants during COVID-19: Evidence from the US restaurant industry","Yost, E.; Kizildag, M.; Ridderstaat, J.","A research problem is presented from the inherent devastating effects of the COVID-19 pandemic on the restaurant industry: restaurants are now faced with mounting expenses and limited revenue due to mandatory closures of dining rooms. As an example of the problem for the industry, Darden Restaurants (NYSE: DRI) – the torchbearer of the U.S. foodservice industry – closed its 1800 restaurant dining rooms nationwide causing 60.0% decrease in same-store sales, due to the worldwidecollapse in consumer demand and spending, economic shut-down, restricted movement, and reduced intensity of food traffic, etc. Against the backdrop of crisis and recovery management, the purpose of this research note is to manage the negative impact of COVID-19 by identifying recovery strategies and relief efforts for the restaurant industry using Darden Restaurants as a case study. Data obtained from Darden executives revealed that revenue generation focused on carry out and an investment in people through adequate benefits are top strategies for financial recovery. Additionally, cost recovery methods such as preserving cash by delaying capital expenditures and reducing marketing spend are key survival techniques. The note uncovered these critical strategies to revamp the profit margins while leveragingeach brand's exclusive characteristics in order to remain financially competitive during and in the aftermath of COVID-19. © 2021 The Authors",2021,"Journal of Hospitality and Tourism Management","47","","408-412",NA,"10.1016/j.jhtm.2021.04.012","North America"
"53","Alutiiq fish skin traditions: Connecting communities in the COVID-19 era","Palomino, E.; Pardue, J.","The Alutiiq, Indigenous inhabitants of the coastal regions of Southwest Alaska, created garments made from fish skins, especially salmon, expertly sewn by women from Kodiak Island. Traditionally, Alutiiq education focused on acquiring survival skills: how to navigate the seas in all weathers, hunting, fishing and tanning animal skins. Today, many Alutiiq people continue to provide for their families through subsistence fishing, honouring the ocean and navigating difficult times by listening to their collective wisdom. This paper describes the series of fish skin tanning workshops taught by June Pardue, an Alutiiq and Inupiaq artist from Kodiak Island that connected participants in Alaska Native communities during the COVID-19 isolation months. Through an online platform, June passed on expert knowledge of the endangered Arctic fish skin craft, assisting participants in coping with the pandemic crisis by tapping into their knowledge of the natural world, cultural resourcefulness, storytelling abilities and creative skills. Brought into the digital age, the fish skin workshops strengthened connections among Alutiiq and Alaskan craftspeople while establishing new connections with an expanded network of fashion designers, museum curators, conservators and tanners. Finally, the paper highlights how fish skin Indigenous practices address the United Nations Sustainable Development Goals (SDGs) regarding poverty, health and well-being, gender equality, clean water and sanitation, decent work and economic growth, social inequality, responsible consumption and production, climate change and maritime issues. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,"Heritage","4","4","4249-4263",NA,"10.3390/heritage4040234","North America"
"54","Examining Food Security, Choices and Barriers among Community Supported Agriculture Participants during COVID- 19 in Kentucky","Biddle, M. J.; Kang, J.; Derringer, J.; Rose, A.; Brewer, D. P.; Chung, M.; Lennie, T. A.; Mudd-Martin, G.; Woods, T. A.","The coronavirus disease (COVID-19) pandemic is challenging food security. Our study’s purpose was to examine relationships among food security status, eating patterns and perceived barriers to food choices among shareholders (N = 209) in a Community Supported Agriculture (CSA) program during stay-at-home restrictions due to the pandemic. The food insecure group (n = 33) reported lower consumption of fruits/vegetables, whole grains and greater consumption of fast foods and more barriers to food choices compared to the food secure group (p < .05). A low food insecure proportion (16%) among the CSA participants suggests a potential role of a CSA program to prevent food insecurity. © 2021 Taylor & Francis Group, LLC.",2021,"Journal of Hunger and Environmental Nutrition","","","",NA,"10.1080/19320248.2021.1994084","North America"
"55","Adaptation and resilience of commercial fishers in the Northeast United States during the early stages of the COVID-19 pandemic","Smith, S. L.; Golden, A. S.; Ramenzoni, V.; Zemeckis, D. R.; Jensen, O. P.","Commercial fisheries globally experienced numerous and significant perturbations during the early months of the COVID-19 pandemic, affecting the livelihoods of millions of fishers worldwide. In the Northeast United States, fishers grappled with low prices and disruptions to export and domestic markets, leaving many tied to the dock, while others found ways to adapt to the changing circumstances brought about by the pandemic. This paper investigates the short-term impacts of the early months of the COVID-19 pandemic (March-June 2020) on commercial fishers in the Northeast U.S. to understand the effects of the pandemic on participation in the fishery and fishers' economic outcomes, using data collected from an online survey of 258 Northeast U.S. commercial fishers. This research also assesses characteristics of those fishers who continued fishing and their adaptive strategies to the changing circumstances. Analysis of survey responses found the majority of fishers continued fishing during the early months of the pandemic, while a significant number had stopped fishing. Nearly all reported a loss of income, largely driven by disruptions of export markets, the loss of restaurant sales, and a resulting decline in seafood prices. Landings data demonstrate that while fishing pressure in 2020 was reduced for some species, it remained on track with previous years for others. Fishers reported engaging in a number of adaptation strategies, including direct sales of seafood, switching species, and supplementing their income with government payments or other sources of income. Many fishers who had stopped fishing indicated plans to return, suggesting refraining from fishing as a short-term adaptation strategy, rather than a plan to permanently stop fishing. Despite economic losses, fishers in the Northeast U.S. demonstrated resilience in the face of the pandemic by continuing to fish and implementing other adaptation strategies rather than switching to other livelihoods.",2020,"PLoS ONE","15","12","e0243886",33332383,"10.1371/journal.pone.0243886","North America"
"56","Influence of COVID-19 Pandemic Restrictions on College Students' Dietary Quality and Experience of the Food Environment","Silva, F. B.; Osborn, D. E.; Owens, M. R.; Kirkland, T.; Moore, C. E.; Patterson, M. A.; Tucker, W. J.; Miketinas, D. C.; Davis, K. E.","The COVID-19 pandemic restrictions sent college students online and off campus, potentially reducing access to healthy food. The objective of this cross-sectional, internet-based study was to use qualitative and quantitative survey methods to evaluate whether COVID-19 pandemic restrictions in Texas, USA affected college students' ability to buy food, how/what they shopped for, how they prepared food, what they ate, how they felt about eating, and overall dietary quality (assessed using Healthy Eating Index [HEI] scores). Survey responses from 502 students (87.5% female; 59.6% nonwhite, mean age 27.5 ± 0.4 years, >50% graduate students) were analyzed. The qualitative analysis of open-ended questions revealed 110 codes, 17 subthemes, and six themes. Almost all students experienced changes in at least one area, the most common being changes in shopping habits. Participants with low or very low food security had lower HEI scores compared to food secure students (p = 0.047). Black students were more likely to report changes in their ability to buy food (p = 0.035). The COVID-19 restrictions varied in their impact on students' ability to access sufficient healthy food, with some students severely affected. Thus, universities should establish procedures for responding to emergencies, including identifying at-risk students and mobilizing emergency funds and/or food assistance.",2021,"Nutrients","13","8","",34444951,"10.3390/nu13082790","North America"
"57","Underwater Sound Levels in Glacier Bay During Reduced Vessel Traffic Due to the COVID-19 Pandemic","Gabriele, C. M.; Ponirakis, D. W.; Klinck, H.","The global COVID-19 pandemic caused a sharp decline in vessel traffic in many areas around the world, including vessel-based tourism throughout Alaska, USA in 2020. Marine vessel traffic has long been known to affect the underwater acoustic environment with direct and indirect effects on marine ecological processes. Glacier Bay National Park in southeastern Alaska has monitored underwater sound since 2000. We used continuous, calibrated hydrophone recordings to examine 2020 ambient sound levels compared with previous years: 2018, the most recent year with data available, and 2016 for historical perspective. Park tourism occurs mainly in May–September. Overall, the number of vessel entries in Glacier Bay was 44–49% lower in 2020 (2020: n = 1,831; 2018: n = 3,599; 2016: n = 3,212) affecting all vessel classes, including the complete absence of cruise ships and only three tour vessel trips. In all years, we found clear seasonal and diurnal patterns in vessel generated noise, focused from 06:00 to 20:00 local time (LT) in the summer months. Broadband (17.8–8,910 Hz) sound levels in the 2020 Visitor Season were 2.7 dB lower than 2018 and 2.5 dB lower than 2016. Focusing on morning (06:00–09:00 LT) and afternoon (15:00–18:00 LT) time-blocks when tour vessels and cruise ships enter and exit Glacier Bay, median broadband sound levels were 3.3–5.1 dB lower in 2020 than prior years. At the 95th percentile levels, morning and afternoon peak times in 2020 were 6.3–9.0 dB quieter than previous years. A 3 dB decline in median sound level in the 125 Hz one-third octave band in 2020 reflects a change in medium and large vessel noise energy and/or harbor seal vocalizations. Our results suggest that all types of vessels had a role in the quieter underwater sound environment in 2020, with the combined acoustic footprint of tour vessels and cruise ships most evident in the decrease in the 95th percentile loudest sounds. This and other descriptions of the pandemic-induced quiet, and the gradual return to increased activity, can help inform efforts to improve existing methods to mitigate vessel noise impacts and maintain the ecological integrity of marine protected areas. © Copyright © 2021 Gabriele, Ponirakis and Klinck.",2021,"Frontiers in Marine Science","8","","",NA,"10.3389/fmars.2021.674787","North America"
"58","Changes in diet and food shopping behaviors among Asian-American adults due to COVID-19","Rummo, P. E.; Naik, R.; Thorpe, L. E.; Yi, S. S.","OBJECTIVE: COVID-19 has changed diet and food shopping behaviors, but a lack of disaggregated data by racial and ethnic subgroup makes it challenging to identify whether specific populations are experiencing greater challenges in safely securing an adequate food supply and engaging in healthy eating behaviors during the pandemic. Thus, the objective of this study was to measure such changes among Asian-American (AA) adults, overall and by ethnic subgroup. METHODS: Using a nationally derived nonprobability sample, 3084 AA adults were recruited, including 1737 East Asian, 570 South Asian, 587 Southeast Asian, and 124 multiethnic Asian adults. Participants completed an online survey with questions related to sociodemographics, health status, and diet and food shopping behaviors, including questions related to COVID-19. Logistic and linear regression were used to compare differences in survey responses by Asian ethnic subgroup. RESULTS: Compared to other AA subgroups, a higher percentage of Asian Indian (17%), Filipino (13%), Vietnamese (12%), and Korean (11%) adults reported no longer getting food resources they were receiving before COVID-19 (e.g., mobile meals, food pantry items). The percentage of Filipino (8%) and Vietnamese (7%) adults who reported not having enough money to buy food they need was also higher than other AA subgroups. And a higher percentage of Asian Indian adults (7%) reported not having a way to get to the food store since COVID-19 than other AA subgroups. CONCLUSIONS: Previous work has not included disaggregated data, which may mask important disparities in food access and food insecurity among people hit hardest by COVID-19, such as Filipino, Vietnamese, and Asian Indian households.",2021,"Obes Sci Pract","7","3","307-20",33821194,"10.1002/osp4.485","North America"
"59","Diverse integrated ecosystem approach overcomes pandemic-related fisheries monitoring challenges","Santora, J. A.; Rogers, T. L.; Cimino, M. A.; Sakuma, K. M.; Hanson, K. D.; Dick, E. J.; Jahncke, J.; Warzybok, P.; Field, J. C.","The COVID-19 pandemic caused unprecedented cancellations of fisheries and ecosystem-assessment surveys, resulting in a recession of observations needed for management and conservation globally. This unavoidable reduction of survey data poses challenges for informing biodiversity and ecosystem functioning, developing future stock assessments of harvested species, and providing strategic advice for ecosystem-based management. We present a diversified framework involving integration of monitoring data with empirical models and simulations to inform ecosystem status within the California Current Large Marine Ecosystem. We augment trawl observations collected from a limited fisheries survey with survey effort reduction simulations, use of seabird diets as indicators of fish abundance, and krill species distribution modeling trained on past observations. This diversified approach allows for evaluation of ecosystem status during data-poor situations, especially during the COVID-19 era. The challenges to ecosystem monitoring imposed by the pandemic may be overcome by preparing for unexpected effort reduction, linking disparate ecosystem indicators, and applying new species modeling techniques.",2021,"Nat Commun","12","1","6492",34764244,"10.1038/s41467-021-26484-5","North America"
"60","Consumer behavior during the COVID-19 pandemic: An analysis of food purchasing and management behaviors in U.S. households through the lens of food system resilience","Bender, K. E.; Badiger, A.; Roe, B. E.; Shu, Y.; Qi, D.","The COVID-19 pandemic has stimulated considerable interest in the resilience of the U.S. food system. Less attention has been paid to the resiliency characteristics of the final link in the food system – individual households. We use national survey data from July 2020 to understand the food acquisition, preparation, and management strategies that households implemented in response to the pandemic. We find a substantial increase in the amount of food prepared and consumed at home which scales with respondents’ time availability, perceived risks of dining out, and pandemic-induced income disruption. We then identify several household responses to support this increase in home food consumption that are in line with practices suggested to enhance resiliency at other links in the food supply chain, including increased cold storage capacity and enhanced in-house capability via improved cooking and food management skills. We discuss how responses such as improved food skills can reduce the propagation of shocks through the supply chain by allowing greater flexibility and less waste, while actions such as increased home cold storage capacity could undermine system resilience by exacerbating bullwhip effects, i.e., amplifying consumer demand shocks that are propagated to upstream food supply chain actors. © 2021 The Authors",2021,"Socio-Economic Planning Sciences","","","",NA,"10.1016/j.seps.2021.101107","North America"
"61","COVID-19 influences on US recreational angler behavior","Midway, S. R.; Lynch, A. J.; Peoples, B. K.; Dance, M.; Caffey, R.","Recreational angling in the United States (US) is largely a personal hobby that scales up to a multibillion-dollar economic activity. Given dramatic changes to personal decisions and behaviors resulting from the COVID-19 pandemic, we surveyed recreational anglers across the US to understand how the pandemic may have affected their fishing motivations and subsequent activities. Nearly a quarter million anglers from 10 US states were invited to participate in the survey, and almost 18,000 responded. Anglers reported numerous effects of the pandemic, including fishing access restrictions. Despite these barriers, we found that the amount of fishing in the spring of 2020 was significantly greater-by about 0.2 trips per angler-than in non-pandemic springs. Increased fishing is likely associated with our result that most respondents considered recreational angling to be a COVID-19 safe activity. Nearly a third of anglers reported changing their motivation for fishing during the pandemic, with stress relief being more popular during the pandemic than before. Driven partly by the perceived safety of social fishtancing, recreational angling remained a popular activity for many US anglers during spring 2020.",2021,"PLoS ONE","16","8","e0254652",34407076,"10.1371/journal.pone.0254652","North America"
"62","The Impact of COVID-19 on Freshwater Fisheries Fieldwork and Data Collection","Tracy, E. E.; Teal, C. N.; Ingram, S. J.; Jenney, C. J.; Grant, J. D.; Bonar, S. A.","COVID-19 has affected almost every aspect of society including freshwater fisheries fieldwork. Our study quantified the effects of the pandemic on fisheries fieldwork in the United States. We administered a survey to fisheries chiefs in all 50 states to assess the pandemic's impact on fisheries fieldwork. Of the 37 participants, 91% reported the pandemic affected their fieldwork and 92% adapted their sampling methods in response to the pandemic. Common adaptation strategies included using personal protective equipment (100%), practicing social distancing (97%), using smaller crews (82%), and developing contingency plans (51%). Based on the survey results, we identified potential challenges to adaptations and offered strategies to improve them. Strategies we identified include adopting novel data collection techniques, finding new positions for temporary employees, and publicly sharing contingency plans. Ultimately, this paper offers novel guidance on how fisheries professionals can best move forward with fieldwork during a time of crisis.",2021,"Fisheries (Bethesda)","","","",34518724,"10.1002/fsh.10636","North America"
"63","Food Handling Concerns and Practices at-Home during the COVID-19 Pandemic by Food Security Status","Lin, A.; Granata Iv, F. A.; Trippel, A. K.; Tello, L.; Stump, T. K.; Wong, M.; Carnethon, M. R.; Kershaw, K. N.; Makelarski, J.; Weller, D.","There is limited examination about COVID-19-related food handling concerns and practices that cause chemical or microbial contamination and illness, particularly among those with food insecurity. We investigated consumer food handling concerns and practices during the COVID-19 pandemic, and whether they differed by food insecurity status. An online survey was distributed among Chicago, Illinois residents between July 15-August 21, 2020 (N=437). Independent t-tests and Fisher's Exact tests were used to identify differences in food handling concerns and practices between those with and without food insecurity (alpha=0.05). Survey items included questions about food handling practices that were considered safe or neutral (i.e., washing hands and produce with water, sanitizing food packaging) and unsafe (i.e., using cleaning agents to wash foods, leaving perishable foods outside) using 5-point Likert-style scales or categorical responses (i.e., yes, no). Participant responses fell between ""slightly"" and ""somewhat"" concerned about contracting COVID-19 from food and food packaging (mean ± SE: 2.7±0.1). While participants reported washing their hands before eating and preparing foods at least ""most of the time"" (mean ± SE: 4.4 ± 0.0 and 4.5 ± 0.0, respectively), only one-third engaged in unsafe practices. The majority of participants (68%) indicated that they altered food handling practices due to the COVID-19 pandemic and received information about food safety from social media (61%).  When investigating differences in concerns and practices by food insecurity status, food insecure participants were more concerned about COVID-19 foodborne transmission for all food items (ps<0.0001) and more frequently performed unsafe based food handling practices than those with food security (ps<0.0001). Results from this study suggest more investigation is needed to understand barriers to safe food handling knowledge and practices, particularly among those with food insecurity.",2021,"J Food Prot","","","",34882217,"10.4315/jfp-21-216","North America"
"64","Uncrewed surface vehicle (USV) survey of walleye pollock, Gadus chalcogrammus, in response to the cancellation of ship-based surveys","De Robertis, A.; Levine, M.; Lauffenburger, N.; Honkalehto, T.; Ianelli, J.; Monnahan, C. C.; Towler, R.; Jones, D.; Stienessen, S.; McKelvey, D.","In 2020, the developing COVID-19 pandemic disrupted fisheries surveys to an unprecedented extent. Many surveys were cancelled, including those for walleye pollock (Gadus chalcogrammus) in the eastern Bering Sea (EBS), the largest fishery in the United States. To partially mitigate the loss of survey information, we deployed three uncrewed surface vehicles (USVs) equipped with echosounders to extend the ship-based acoustic-trawl time series of pollock abundance. Trawling was not possible from USVs, so an empirical relationship between pollock backscatter and biomass established from previous surveys was developed to convert USV backscatter observations into pollock abundance. The EBS is well suited for this approach since pollock dominate midwater fishes in the survey area. Acoustic data from the USVs were combined with historical surveys to provide a consistent fishery-independent index in 2020. This application demonstrates the unique capabilities of USVs and how they could be rapidly deployed to collect information on pollock abundance and distribution when a ship-based survey was not feasible. We note the limitations of this approach (e.g. higher uncertainty relative to previous ship-based surveys), but found the USV survey to be useful in informing the stock assessment in a situation where ship-based surveys were not possible. © 2021 International Council for the Exploration of the Sea 2021.",2021,"ICES Journal of Marine Science","78","8","2797-2808",NA,"10.1093/icesjms/fsab155","North America"
"65","Predictors of COVID-19-Related Perceived Improvements in Dietary Health: Results from a US Cross-Sectional Study","Cosgrove, K.; Wharton, C.","The COVID-19 pandemic resulted in substantial lifestyle changes. No US study has identified predictors of perceived dietary healthfulness changes during the pandemic period. This study included analyses of lifestyle and dietary healthfulness changes using 958 survey responses from US primary household food purchasers. Information was collected related to demographics, COVID-19-related household changes, and health-related habits before and during the pandemic. Binary logistic regression identified predictors of perceived increase in dietary healthfulness during the pandemic period. Overall, 59.8%, 16.4%, and 23.4% of participants reported that their eating habits likely changed, may have changed, and likely did not change, respectively. Of the participants whose dietary habits likely or may have changed, 64.1%, 16.8%, and 19% reported healthier, neither healthier nor less healthy, and less healthy eating habits, respectively. COVID-19-related income loss, more meals consumed with household members in front of the television, an increase in food advertisement exposure, increased perceived stress, and better perceived current health were significant predictors of a perceived increase in dietary healthfulness. Overall, dietary habits were perceived to become healthier during the pandemic. The predictors of perceived improvement in dietary healthfulness were surprising and indicate the need for further study of these factors in crisis and noncrisis situations.",2021,"Nutrients","13","6","",34205306,"10.3390/nu13062097","North America"
"66","Impacts of COVID-19 on U.S. aquaculture, aquaponics, and allied businesses: Quarter 4 Results","van Senten, Authored Jonathan","",2021,"","","","",NA,"","North America"
"67","Can You Fish in a Pandemic? An Overview of Recreational Fishing Management Policies in North America During the COVID-19 Crisis","Paradis, Y.; Bernatchez, S.; Lapointe, D.; Cooke, S. J.","Facing challenges of the COVID-19 pandemic, government agencies had to quickly react and provide guidelines for outdoor activities such as recreational fishing. Here we review information provided by provincial and state natural resource management agencies in North America during the March–April 2020 period to collate freshwater fishing regulations implemented during the pandemic. Among the 63 jurisdictions for which information was collected, 92% of jurisdictions kept the recreational fishing season open, asking anglers to practice social distancing at all times. Although recreational fishing was open in most jurisdictions, specific measures for anglers and for the fishing industry (e.g., fishing guides) were enforced to comply with public health rules. Some management agencies altered stocking practices, restricted fishing by non-residents, withdrew permits for competitive angling events, and instituted restrictions on the charter and guide industry. This overview of fishing regulations in North America in the context of a major pandemic provides fisheries managers a portrait of some measures taken by other jurisdictions. © 2020 Her Majesty the Queen in Right of Canada. Fisheries © 2020 American Fisheries Society. Reproduced with the permission of the Ministère des Forêts, de la Faune et des Parcs.",2021,"Fisheries","46","2","81-85",NA,"10.1002/fsh.10544","North America"
"68","Impacts of COVID-19 on people’s food security: Foundations for a more resilient food system","Béné, Christophe; Bakker, Deborah; Rodriguez, Monica Chavarro; Even, Brice; Melo, Jenny; Sonneveld, Anne","",2021,"","","","",NA,"","North America"
"69","The impact of COVID-19 on fisheries and aquaculture - A global assessment from the perspective of regional fishery bodies","","",2021,"","","","",NA,"","North America"
"70","The impact of COVID-19 on fisheries and aquaculture – A global assessment from the perspective of regional fishery bodies","","",2020,"","","","",NA,"","North America"
"71","Dietary Changes and Anxiety during the Coronavirus Pandemic: Differences between the Sexes","Boaz, M.; Navarro, D. A.; Raz, O.; Kaufman-Shriqui, V.","The SARS-CoV-2 (COVID-19) pandemic has been associated with both increased anxiety, deterioration in diet and weight gain. These associations may differ by sex. The present report examines differences by sex in diet quality in order to determine whether associations between diet and psychological stress during the initial phase of the COVID-19 pandemic differed by sex. This online study is available internationally in seven languages. The Mediterranean Diet Score was used to measure diet quality, while the General Anxiety Disorder 7-point scale (GAD-7) was used to measure anxiety. Findings were compared by self-reported sex (male vs. female). A total of 3797 respondents provided informed consent and met eligibility criteria, of whom 526 women were omitted due to being pregnant or six months or less post-partum, or due to reproductive status not being reported. Thus, 3271 individuals are included in the present report, of whom 71.2% were women. The median age of women was 30 (interquartile range (IQR) = 16) years vs. 31 (IQR = 19) years, p = 0.079. The median diet quality score was 9 (IQ = 3) in both women and men (p = 0.75). Despite the overall similarity in diet score, several components of the score differed significantly by sex. Women reported consuming significantly more olive oil, daily servings of vegetables, and weekly servings of sweet baked goods. Men reported consuming significantly more sweetened/carbonated drinks, red meat, alcohol, legumes, and hummus/tahini. Women reported a GAD-7 score of 6 (IQR = 8), while men reported 3 (6), p < 0.001. An inverse association was detected between the Mediterranean diet score and the GAD-7 score in both women (rho = -0.166, p < 0.001) and men (rho = -0.154, p < 0.001), and the correlation coefficients did not differ by sex (p = 0.76). Mediterranean diet score and age both reduced the odds of elevated anxiety (GAD-7 ≥ 10), while female sex, deterioration of diet quality during the outbreak, unemployment, and completing the survey in English increased the odds of this outcome. During the COVID-19 lockdowns, overall diet quality did not differ by sex; however, some differences by sex in components of the total score were detected. Moderate to severe anxiety was positively associated with female sex and poorer diet quality even after controlling for age, employment status, and the language in which the survey was performed.",2021,"Nutrients","13","12","",34959744,"10.3390/nu13124193","North America"
"72","Consumer experiences of food environments during the Covid-19 pandemic: Global insights from a rapid online survey of individuals from 119 countries","O'Meara, L.; Turner, C.; Coitinho, D. C.; Oenema, S.","This study investigates consumer experiences of food environments and food acquisition practices during the Covid-19 pandemic. Our rapid assessment online survey featured a convenience sample of 2015 individuals from 119 countries, spanning Western Europe, North America, Latin America, Asia-Pacific, and Africa. Data collection took place in April 2020 during the second month of the pandemic. Participants were recruited via existing networks of the United Nations System Standing Committee on Nutrition, through social media, and by snowballing. The majority of participants were female (71.9%), from low- and middle-income countries (51.0%), and working in nutrition or healthcare (39.3%). Qualitative thematic analysis and descriptive statistics reveal a series of common global experiences related to food availability and accessibility, food prices and affordability, food acquisition practices, and food preparation and consumption. The importance of community food participation, food sharing, and resource allocation are highlighted, along with increasing awareness of healthy diets and food waste. We identify ten synergistic policy entry points to: 1) build resilient and equitable food environments resistant to stresses and shocks; 2) harness positive dietary-related behaviors manifested during the pandemic; and, 3) mitigate the projected nutrition crisis and promote sustainable healthy diets for all.",2022,"Glob Food Sec","32","","100594",34812406,"10.1016/j.gfs.2021.100594","North America"
