"","Title","Authors","Abstract","Published.Year","Journal","Volume","Issue","Pages","Accession.Number","DOI","region"
"181","Impacts of reduced deposition of atmospheric nitrogen on coastal marine eco-system during substantial shift in human activities in the twenty-first century","Mumtaz, F.; Arshad, A.; Mirchi, A.; Tariq, A.; Dilawar, A.; Hussain, S.; Shi, S.; Noor, R.; Noor, R.; Daccache, A.; Siddique, M. A.; Bashir, B.; Li, L.; Wang, D.; Tao, Y.","The novel infectious disease (COVID-19) took only a few weeks from its official inception in December 2019 to become a global pandemic in early 2020. Countries across the world went to lockdown, and various strict measures were implemented to reduce the further spread of the infection. Although, the strict lockdown measures were aimed at stopping the spread of COVID-19, however, Its positive implications were also observed for the environmental conditions across the global regions. The present study attempted to explore the eco-restoration of coastal marine system in response to reduced deposition of atmospheric nitrogen (NO2) emission during the substantial shift in human activities across the global metropolitan cities. Remotely data of NO2 emission were taken from Ozone Monitoring Instrument and the coastal water quality along the marine system was estimated from MODIS-Aqua Level-3 using Semi-Analytic Sediment Model (SASM). The changes in tropospheric NO2 in 2020s were also compared with the long-term average changes over the baseline period 2015 − 2019. A significant reduction in anthropogenic mobility (85 − 90%) has been observed in almost all countries over different places, especially grocery, parks, workplaces, and transit stations. A massive reduction in tropospheric NO2 was detected in Wuhan (53%), Berlin (42%), London (41%), Karachi (40%), Paris (38%), Santiago (35%), and Chennai (34%) during the strict lockdown period of the early 2020 as compared to the last five years. However, after the partial lockdown was lifted, tropospheric NO2 values bounced back and slightly increased over Karachi (6%) and Bremen (12%). For water turbidity, the rate of reduction was found to be the highest along the different coastal regions of the Mediterranean Sea and Black Sea (51%), West Atlantic Ocean (32%), East Atlantic Ocean (29%), and Indian Ocean (21%) from Apr to Jun 2020. The monthly comparison of overland-runoff in 2020 compared to 2019 across the different costal watersheds indicates that the observed decline in turbidity might have been due to the reduced deposition of atmospheric nitrogen. The findings of this study suggest that the recent decline in tropospheric NO2 and water turbidity might be associated with reduced emissions from fossil fuels and road transports followed by COVID-19 forced restrictions in the twenty-first century. The inferences made here highlight the hope of improving the global environmental quality by reducing greenhouse gas emissions using innovative periodic confinement measures on heavy transport and industries while securing public health and socioeconomics. © 2021 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",2021,"Geomatics, Natural Hazards and Risk","12","1","2023-2047",NA,"10.1080/19475705.2021.1949396","Asia"
"182","Aquaculture-capture fisheries nexus under Covid-19: impacts, diversity, and social-ecological resilience","Manlosa, A. O.; Hornidge, A. K.; Schlüter, A.","The Covid-19 pandemic is a global shock that is significantly affecting coastal social-ecological systems (SES) in different parts of the world. Its widespread impacts have unravelled vulnerabilities in many aspects of society, including food systems. Our study investigated the impacts of a lockdown associated with the pandemic in the province of Bulacan, in the region of Central Luzon, Philippines, where aquaculture and capture fisheries are important and interconnected sectors. In particular, we focused on impacts related to production and market. We considered people’s coping strategies and the factors that enabled such strategies. Our investigation adopted a case study approach and drew on qualitative data analysed through thematic analysis. The findings revealed differentiated mechanisms through which aquaculture and capture fisheries production were impacted. Both were strongly affected by market disruptions but through slightly different ways. In effect, the lockdown provided the impetus for the uptake and spreading of practices that were previously peripheral, particularly in relation to market exchanges. The study also identified a variety of coping strategies, as well as the importance of social support in the form of food aid, financial assistance, and institutional livelihood assistance. Finally, it discusses the importance of diversity in food sources, the role of local food systems, and governance implications for foregrounding social-ecological resilience in short-term response and long-term recovery. © 2021, The Author(s).",2021,"Maritime Studies","20","1","75-85",NA,"10.1007/s40152-021-00213-6","Asia"
"183","Impacts of COVID-19 on the Catch of Small-Scale Fishers and Their Families Due to Restriction Policies in Davao Gulf, Philippines","Macusi, E. D.; Siblos, S. K. V.; Betancourt, M. E.; Macusi, E. S.; Calderon, M. N.; Bersaldo, M. J. I.; Digal, L. N.","COVID-19 was declared a global pandemic by the World Health Organization in 2020 with countries putting up several measures to mitigate and flatten the curve of hospitalizations and death from travel bans to home confinements and local lockdowns. This pandemic created health and economic crises, leading to increased incidence of poverty and food crisis especially on both agriculture and the fisheries in many developing nations including the Philippines. The specific objectives of this study were to assess the impact of COVID-19 restrictions on the catch per unit effort (CPUE) of small-scale fishers and to determine what factors could influence the volume of their catch during this time of pandemic. Moreover, this also investigated the impact of COVID-19 restrictions to fishers and their families. To do that we surveyed N = 200 small-scale fishers around the Davao gulf using semi-structured questionnaire and inquired on the impact of the COVID-19 to their fishing operation, catch, fishing costs, and their families. The collected socioeconomic variables, including emotional responses to the pandemic were then related to the CPUE and the volume of catch. The results show that fishers were highly affected by the pandemic due to the lockdown policy imposed in the fishing villages during the earlier phases of restrictions by the government. Fishers were affected in terms of the volume of their catch, also fishing costs, and emotionally as they were also frustrated due to the impacts of the hard lockdown. The restricted fishing access was found to have important and major set-back on the fishing operations of fishers and the same was experienced also by the middlemen given the low fish price and reduced mobility of the fish traders. COVID-19 also impacted the fishers, and their families through lack of mobility, food inadequacy, travel restrictions and their children’s education. Copyright © 2022 Macusi, Siblos, Betancourt, Macusi, Calderon, Bersaldo and Digal.",2022,"Frontiers in Marine Science","8","","",NA,"10.3389/fmars.2021.770543","Asia"
"184","Food consumption habits of consumers in the Philippines: Changes amidst the pandemic","Tariga, J. N.; Nolasco, D. P.; Barayuga, S. J. R.","A quantitative descriptive strategy was applied to identify food patterns for Filipino consumers before, during and after the COVID-19 pandemic. Sampling was carried out using simple random sampling techniques. An electronic-questionnaire served as primary research instrument and was distributed through social media platforms to which 80 out of 250 responses were selected. Simple quantitative analysis such as mean value, frequency distribution and percentage were utilized. Results showed that the most of the respondent’s diet has wellness, social and psychological influence. Organic diet desires and self-cooking practices are continuing to grow. The study also showed that the essential aspects of food choice, health, quality and safety are increasingly being taken into account. The COVID-19 pandemic shifted the habits of food intake to healthier, influencing even the preference of consumed food. Thus, this study can be used as a theoretical guide especially for factors influencing the eating patterns during a pandemic. Ergo, food establishments can make use of the results to strategize to combat the COVID-19 pandemic by improving product quality on the basis of consumer needs and demands. © 2021, Intelektual Pustaka Media Utama. All rights reserved.",2021,"International Journal of Public Health Science","10","3","662-669",NA,"10.11591/ijphs.v10i3.20823","Asia"
"185","Food safety practices of food handlers at home engaged in online food businesses during COVID-19 pandemic in the Philippines","Limon, M. R.","This study was conducted to assess the self-reported and observed food safety practices (FSP) of food handlers, who deliver food products that are prepared and cooked at home during the COVID-19 pandemic in the Philippines. 751 participated in the online survey who were selected using criterion sampling. A questionnaire developed by the researcher was used to gather data with Cronbach Alpha of 0.91. t-test, ANOVA, and Fleiss kappa were performed to treat data. There were no significant differences between self-reported FSP in four dimensions and demographic characteristics, except for age, where a significant difference exists between the FSP of the four age groups along food preparation (F ​= ​4.530, ρ <0.01). The FSP in the four dimensions obtained a weighted x¯ and σ of 1.72 ​± ​0.69 which is interpreted as Sometimes Practiced. The food handlers at home inadequately and inappropriately practiced the protocols in keeping the food safe to eat. The observed reports showed that the food handlers at home do not meet food safety standards as indicated in the weighted x¯ and σ in the four dimensions 1.63 ± 0.11, with a description of Sometimes Practiced. Observed practices further show very poor adherence to guidelines. Test for inter-rater reliability yielded almost perfect agreement (κ ​= ​0.81, ρ <0.05). There exists a significant difference with the FSP in personal hygiene (t ​= ​0.964, ρ <0.05), cross-contamination prevention and sanitation (t ​= ​0.815, ρ <0.05), food preparation (t ​= ​0.753, ρ <0.05), and food delivery (t ​= ​0.794, ρ <0.05). Government and non-government agencies should work together towards educating the food handlers at home on effective ways to learn about food safety concepts so they could become advocates of safer food practices.",2021,"Curr Res Food Sci","4","","63-73",33665620,"10.1016/j.crfs.2021.01.001","Asia"
"186","Impact of COVID-19 and closed fishing season on commercial fishers of Davao Gulf, Mindanao, Philippines: Impact of COVID-19 and closed fishing season on commercial fishers","Macusi, E. D.; Rafon, J. K. A.; Macusi, E. S.","Understanding the disruption of fishing activities due to COVID-19 and closed fishing season can provide an immediate reference for policy directions that help the government direct its resources to the most affected agricultural sectors. This study examined the impact of COVID-19 and closed fishing season on the commercial fishers' fishing operation and economic well-being in Davao Gulf, Mindanao. A total of N = 66 commercial fishers, 33 ringnet and 33 bagnet fishers were interviewed one-on-one in their homes and in the landing sites using a semi-structured questionnaire. Data was further validated using four focus groups in the study areas (N = 55). The findings of the study showed that the average catch per fishing trip for ringnet and bagnet fishers were 1,719 kg and 417 kg. The common catch species of ringnets were bigeye scad (Selar crumenophthalmus), bullet tuna (Auxis rochei), roundscad (Decapterus macrosoma), skipjack tuna (Katsuwonus pelamis), and yellowfin tuna (Thunnus albacares). While the common catch species of bagnet fishers were roundscad (Decapterus macrosoma), Bali sardinella (Sardinella lemuru), moonfish (Mene maculata), short mackerel (Rastrelliger brachysoma), anchovy (Engrulidae), and bigeye scad (Selar crumenophthalmus). Both types of fishers operated at the height of the pandemic but met difficulties selling the fish due to travel restrictions. Thus, they had lesser income. Other impacts include disruption in their children's education, feeling fearful and frustrated. In addition, during the closed fishing season, the bagnet fishers find alternative livelihoods such as hired labor and construction. In contrast, ringnet fishers fish beyond the Davao Gulf and continue to do so until the closed fishing season ends. © 2021 Elsevier Ltd",2022,"Ocean and Coastal Management","217","","",NA,"10.1016/j.ocecoaman.2021.105997","Asia"
"187","First evidence of marine litter associated with COVID-19 in Davao Gulf, Mindanao, Philippines","Abreo, N. A. S.; Kobayashi, V.","The COVID-19 pandemic, apart from its health and economic impacts, has become a new contributor to marine litter. Pollution by personal protective equipment (PPE) in the environment has been recorded in different parts of the world. However, no such data is available from the Philippines. We present the first findings of a marine litter survey using an aerial drone on a beach in Davao Gulf Mindanao, Philippines, showing the first quantification of marine litter associated with COVID-19. Marine litter density was recorded at 0.7 items/m2, with plastics making up most of the identified litter. Disposable face masks made up 2% of the total litter, having a density of 0.014 items/m2. The presence of discarded PPE is a source of concern. Given that the use of PPE will continue, the number of PPE in the marine environment is expected to increase in the future. This study highlights the need to greatly improve the solid waste management of areas straddling Davao Gulf, especially in dealing with wastes that are associated with COVID-19. © 2021, Department of Science and Technology. All rights reserved.",2021,"Philippine Journal of Science","150","5","1145-1149",NA,"","Asia"
"188","COVID-19 and waste production in households: A trend analysis","Filho, W. L.; Voronova, V.; Kloga, M.; Paço, A.; Minhas, A.; Salvia, A. L.; Ferreira, C. D.; Sivapalan, S.","Apart from the health aspects and the high death toll, the COVID-19 pandemic has, since its official recognition in March 2020 caused may social and economic problems. It has also led to many environmental ones. For instance, the lockdowns have led to higher levels of consumption of packaged products, and of take-away food. This paper reports on an international study on the increased consumption and subsequent changes in the amounts of waste produced since the COVID-19 pandemic. The results show that 45-48% of the respondents observed an increased consumption of packed food, fresh food, and food delivery. One of the main reasons for the increased waste generation during the lockdown was the fact that people have spent more time at home. In addition, increases of 43% and 53% in food waste and plastic packaging. Drawing from comparisons on the amount of domestic waste produced before and during the pandemic, the findings suggest that some specific types of municipal waste have visibly increased, putting additional pressure on waste management systems. This characterises one of non-intended effects of the COVID-19 pandemic. The results from this study provide useful insights to city administrations and municipal utilities on consumption patterns during emergency situations. This, in turn, may support more systemic and strategic measures to be taken, so as to curtail the increase of household waste during pandemic situations.",2021,"Sci Total Environ","777","","145997",33676209,"10.1016/j.scitotenv.2021.145997","Asia"
"189","Assuring food security in Singapore, a small island state facing COVID-19","Teng, P.","Small island states have features in common which make it difficult for them to assure food security through self-production, notably limited land, fresh water and labour. As these island states grow economically, diet diversification by an increasingly affluent population demands a balance between food imports and self-production. Singapore, a wealthy, small island state has consistently been ranked high in food security in international comparisons, but only under conditions when trade is uninhibited and countries do not reduce food exports. The COVID-19 pandemic has shown vulnerabilities in the country's ""Resilience"" strategy to maintain food security through importing over 90% of its food needs from over 170 countries. Leading up to and during the pandemic, strategic policy initiatives were announced by the government and new measures were taken to increase the stability of imports, ramp up production from existing farms, increase self-production by 300% by 2030 through increasing the number of high technology urban vegetable and fish farms, and factory-cultured food, and reducing food waste. Singapore offers lessons for other small island states in ways to improve their food security.",2020,"Food Secur","","","1-4",32837636,"10.1007/s12571-020-01077-0","Asia"
"190","Food Security and COVID-19: Impacts and Resilience in Singapore","Tortajada, C.; Lim, N. S. W.","Across the world, the COVID-19 pandemic has disrupted food supply chains and threatened food security. Singapore is highly dependent on food imports and has an open economy that exposes it to volatile global markets, so it is acutely vulnerable to the effects of the pandemic on other countries, the effectiveness of measures taken by foreign governments to combat the spread of the virus and overall disruptions of international trade links. Proactive and reactive steps have been taken to protect Singapore's food supply chains against the adverse impacts of COVID-19. In this paper, we discuss food security in the city state, the impacts of COVID-19 in the population, the local production, and imports from two main trade partners: Malaysia and China. We conclude by acknowledging the complexity of achieving food security under the very difficult circumstances. Copyright © 2021 Tortajada and Lim.",2021,"Frontiers in Sustainable Food Systems","5","","",NA,"10.3389/fsufs.2021.740780","Asia"
"191","The impact of shipping CO(2) emissions from marine traffic in Western Singapore Straits during COVID-19","Ju, Y.; Hargreaves, C. A.","The maritime industry plays a key role in reducing greenhouse gas (GHG) emissions, as an effort to combat the global issue of climate change. The International Maritime Organization (IMO) is targeting a 50% reduction in GHG emissions by 2050 compared to 2008. To measure Singapore's progress towards this target, we have conducted a comprehensive analysis of carbon dioxide (CO(2)) emissions from the Western Singapore Straits based on the voyage data from Automatic Identification System (AIS) and static information from Singapore Maritime Data Hub (SG-MDH). Two methodologies, the MEET and TRENDS frameworks were applied to estimate the emission volume per vessel per hour. The data analysis results were next aggregated and visualised to answer key questions such as: How did the carbon emission level change from 2019 to 2020, in general, and for specific vessel types? What are the top vessel types and flags that had the highest carbon emissions? Did the traffic volume and emission level decrease during the Circuit Breaker period in 2020? The results of this study can be used to review Singapore's emission control measures and will be of value to the Maritime and Port Authority (MPA) of Singapore responsible for managing CO(2) emissions at the Singapore Port.",2021,"Sci Total Environ","789","","148063",34082202,"10.1016/j.scitotenv.2021.148063","Asia"
"192","Growing and eating food during the COVID-19 pandemic: Farmers’ perspectives on local food system resilience to shocks in Southern Africa and Indonesia","Paganini, N.; Adinata, K.; Buthelezi, N.; Harris, D.; Lemke, S.; Luis, A.; Koppelin, J.; Karriem, A.; Ncube, F.; Aguirre, E. N.; Ramba, T.; Raimundo, I.; Sulejmanović, N.; Swanby, H.; Tevera, D.; Stöber, S.","The COVID-19 outbreak forced governments to make decisions that had adverse effects on local food systems and supply chains. As a result, many small-scale food producers faced difficulties growing, harvesting, and selling their goods. This participatory research examines local small-scale farmers’ challenges as farmers but also as consumers and their coping strategies during the month of April and one week in June 2020. The study was initiated and conceptualized in collaboration with small-scale farmer members of an existing research network in selected urban and rural areas in South Africa, Mozambique, Zimbabwe, and Indonesia. Participants co-designed the research, collected and uploaded data through digital survey tools, and contributed to data analysis and interpretation. A common observation across regions is that the measures imposed in response to COVID-19 highlighted and partly exacerbated existing socio-economic inequalities among food system actors. Strict lockdowns in Cape Town, South Africa, and Masvingo, Zimbabwe, significantly restricted the production capacity of small-scale farmers in the informal economy and created more food insecurity for them. In Maputo, Mozambique, and Toraja and Java, Indonesia, local food systems continued to operate and were even strengthened by higher social capital and adaptive capacities. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",2020,"Sustainability (Switzerland)","12","20","1-26",NA,"10.3390/su12208556","Asia"
"193","Impacts of covid-19 pandemic on ornamental fish supply chain in sri lanka","Nanayakkara, N. P.; Sandaruwan, K. P. L.; Kumara, W. A. A. U.; Rathnasuriya, M. I. G.","Sri Lanka is one of the leading ornamental fish exporters globally, with total export earnings of around 15 million USD in 2019. The novel human coronavirus (COVID-19) pandemic has become a great threat to many industries worldwide, including the ornamental fish trade. The present study was conducted to explore the qualitative and quantitative impacts of the pandemic on the ornamental fish supply chain in the Western Province of Sri Lanka with a sample size of 100 respondents representing the key stakeholders of the supply chain. The results concluded that all the stakeholders experienced a negative impact on their business process with the ongoing pandemic. There was a general reduction in sales and along the supply chain, the fish exporters were the least affected sector(7% reduction), followed by breeders and growers (31%), and aquarium fish dealers (38%). The stakeholders who handled a diversified fish stock managed to do better than those who dealt with a single fish species during the pandemic. The supply offish feeds was one of the significant constraints for all the stakeholders during a complete and partial lockdown. As a positive outcome of the pandemic, 30% of the fish exporters received an unexpected increased number of export orders from their buyers. Government intervention is crucial to rebuild and strengthen the impacted key players within the ornamental fish supply chain under the pandemic situation. © 2021, Asian Fisheries Society. All rights reserved.",2021,"Asian Fisheries Science","34","3","243-252",NA,"10.33997/j.asf.2021.34.3.006","Asia"
"194","A Framework for Addressing the Twin Challenges of COVID-19 and Climate Change for Sustainable Agriculture and Food Security in South Asia","Rasul, G.","Climate change has begun to ravage agriculture and threaten food security in many parts of the world. The novel coronavirus pandemic (COVID-19) has further disrupted agricultural activities and supply chains and has become a serious threat for public health. Like in many developing countries, South Asian farmers are now facing the double challenge of addressing the impacts of a changing climate and managing the disruptions caused by COVID-19. Despite growing concern, there is limited understanding of how climate change, public health, and COVID-19 interact, and of the possible pathways to achieving a climate-friendly recovery from COVID-19 to achieve food and nutrition security. In view of this, this paper explores the multifaceted challenges that farmers are now facing in South Asia due to climate change and the disruption caused by COVID-19 from the agricultural and food security lens. The analysis reveals that the complex interactions of COVID-19 and climate change have impacted all dimensions of food security. These interlinkages demand an integrated approach in dealing with food, public health, and climate change to harness synergies and minimize trade-offs between food production, public health, and climate mitigation. I present a framework to address the immediate challenge of COVID-19 and the longer-term challenge of anthropogenic climate change. Key elements of the framework include the strengthening health sector response capacities, strengthening of local and regional food systems, making agriculture resilient to pandemics, adopting flexible and smart approaches—including the implementation of climate-smart agricultural interventions on different scales, promotion of appropriate research and innovation, and the integration of short-term support to address the challenges of COVID-19 to build long-term productivity, and resilience of food systems by investing on natural capital. This framework would enable policy makers to choose the appropriate policy responses at different scales, to address these twin challenges of COVID-19 and climate change. © Copyright © 2021 Rasul.",2021,"Frontiers in Sustainable Food Systems","5","","",NA,"10.3389/fsufs.2021.679037","Asia"
"195","A study on the current impact on island tourism development under covid-19 epidemic environment and infection risk: A case study of penghu","Wu, C. H.","The present study examined the impact on island tourism development during the COVID-19 epidemic environment and infection risk by using Penghu as a case study. Using a mixed re-search methodology, 534 questionnaires were collected and analyzed using IBM SPSS Statistics 22.0 for Windows statistical software with statistical tests and t-tests. The views of scholars, experts, residents, and tourists on the questionnaire results were then compiled and finally examined by multivariate validation analysis. The results showed that different stakeholders maintained different perspectives on a number of economic, social, and environmental issues in the epidemic environment with risks of infection. Residents considered that the preservation of marine culture and the lack of resting and parking facilities for tourists are the issues that need to be improved in the development of Penghu tourism. Visitors believe that improving littering, vessel mooring space, pollution from heavy oil discharges, landscape and historic site protection, surface litter and pollution in the harbor, marine habitat, heavy oil spills, tourist litter, and threats from invasive species will help attract tourists to visit and spend money. © 2021 by the author. Licensee MDPI, Basel, Switzerland.",2021,"Sustainability (Switzerland)","13","19","",NA,"10.3390/su131910711","Asia"
"196","Marine resource recovery in Southern Thailand during COVID-19 and policy recommendations","Israngkura, A.","COVID-19 and subsequent government health containment measures have slowed down economic activities worldwide, particularly tourism. With the number of foreign tourists entering Thailand during 2020 and 2021 greatly diminished, the number of tourists at marine and coastal attractions in Southern Thailand has declined as well. This study found evidence of a relationship between the decline of the number of tourists and marine resource recovery. This recovery appears in the form of cleaner beaches, clearer seawater and increased sighting of marine animals. Between 2020 and 2021, official reports found increased sighting of dugongs, dolphins, blacktip reef sharks, whale sharks, leopard sharks, sea turtles, green turtles, hawksbill turtles, and false killer whales at marine national parks in Southern Thailand. The study also found that, prior to the COVD-19 outbreak, the number of tourists at Patong Beach and Maya Bay exceeded their tourism carrying capacities. Finally, this study proposes eight policy measures related to tourism management for marine resource sustainability: conservation and recreation zoning, enforcing marine park closure, redesigning marine park entrance fee systems, ensuring adequate recreational facilities, stricter enforcement of the law, promoting alternative tourism sites, encouraging more inclusivity and participation in decision making processes, and enhancing public awareness.",2022,"Mar Policy","137","","104972",35125620,"10.1016/j.marpol.2022.104972","Asia"
"197","Impacts of the COVID-19 Pandemic on Small-Scale Producers and Workers: Perspectives from Thailand's seafood supply chain","Siamhan, Papop; Trirath, Rapatsa","",2020,"","","","",NA,"","Asia"
"198","Impact of covid-19 on the coastal environment and activities at ko yo, Songkhla, Thailand","Sinutok, S.; Chotikarn, P.; Yucharoen, M.","The Thailand national lockdown caused by the coronavirus pandemic lasted for several months. Ko Yo is one of the tourist attractions in Songkhla province due to its unique culture, environment, and businesses. The lockdown has changed the local lifestyle together with its socioeconomic and environmental impacts. This study aimed to integrally investigate the impacts of the COVID-19 related societal responses on the coastal environment and activities and the adaptive capacity of businesses on Ko Yo Island in Songkhla province. The results showed negative impacts of the COVID-19 on restaurants, homestays, and aquaculture businesses due to the Governmental emergency decrees. Aquaculture was the most affected business. Despite the reduced number of customers and transportation problems, some restaurants and homestays have provided delivery services and fishing areas as novel services available to their customers. The decrease in coastal activities had positively affected some environmental parameters, e.g., total nitrogen, total phosphorus, dissolved oxygen, and biochemical oxygen demand in water. In conclusion, businesses in Ko Yo were vulnerable to the disruption and the COVID-19 related situation. The local government organizations should seek to support the local communities, active businesses, and people in need to increase their adaptive capacities by providing financial support, organizing career development workshops, and coordinating and counseling local people. Short and long terms of emergency measures should be set at upper levels of government. © 2021, ALÖKI Kft., Budapest, Hungary.",2021,"Applied Ecology and Environmental Research","19","4","2815-2828",NA,"10.15666/aeer/1904_28152828","Asia"
"199","Impact of covid-19 on food and plastic waste generated by consumers in bangkok","Liu, C.; Bunditsakulchai, P.; Zhuo, Q.","The crisis ignited by COVID-19 has transformed the volume and composition of waste generation and requires a dynamic response from policy makers. This study selected Bangkok as a case study to semi-quantitatively examine the impact of the COVID-19 outbreak on consumer-generated food and plastic waste by examining changes in lifestyles and consumption behaviour through a face-to-face questionnaire survey. Travel bans and diminished economic activity due to COVID-19 have led to a dramatic reduction in waste from the business sector and in the total amount of municipal waste generated. However, the results of the survey showed that both food and plastic waste generated by households in Bangkok increased during COVID-19. The shift from eating out to online food delivery services led to an increase in plastic bags, hot-and-cold food bags, plastic food containers, and food waste. Reasons for the increase in household food waste during COVID-19 varied, with respondents citing excessive amounts of food and unappetising taste, followed by exceeding the expiration date and rotting/foul odours. These reasons may be the result of the inability to predict quantity and quality when ordering online, and inadequate food planning and management by consumers. To achieve more effective food and plastic waste management, home delivery services, consumer food planning and management, and the formation of a circular economy based on localised supply chains may be considered as important intervention points. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,"Sustainability (Switzerland)","13","16","",NA,"10.3390/su13168988","Asia"
"200","Food and beverage stocks responding to COVID-19","Phuong, L. C. M.","This paper investigated how food and beverage (F&B) stocks react to COVID-19. The event study method was applied to four events, including the first and second events were the first COVID-19 positive patients detected in the largest and second-largest economic center of Vietnam. The third and fourth events are related to strong measures to prevent the spread of COVID-19: The nationwide lockdown at the beginning of the second quarter of 2020, and the lockdown of Danang at the beginning of the third quarter of 2020. The results show that the reaction of F&B stock prices to events supports the semi-strong form of efficient market theory. The strong and lasting negative reaction of F&B stocks to the first event can be explained by surprise (first case in Vietnam) and Hochiminh city's economic engine driving role in the development of Vietnam's economy. The study finds that heuristic decision-making from nationwide lockdowns (suppression of supply chains during lockdowns) can explain the sub-sector of farming-fishing-ranching products reacted more strongly to the lockdown event in Danang. Based on the research results, this paper provides some policy implications for managers and notes for securities investors. © 2021 LLC CPC Business Perspectives. All rights reserved.",2021,"Investment Management and Financial Innovations","18","3","359-371",NA,"10.21511/imfi.18(3).2021.30","Asia"
"201","Impacts of Digital Healthy Diet Literacy and Healthy Eating Behavior on Fear of COVID-19, Changes in Mental Health, and Health-Related Quality of Life among Front-Line Health Care Workers","Vu, D. N.; Phan, D. T.; Nguyen, H. C.; Le, L. T. H.; Nguyen, H. C.; Ha, T. H.; Dao, H. K.; Trinh, M. V.; Do, T. V.; Nguyen, H. Q.; Nguyen, T. T. P.; Le, T. T.; Tran, C. Q.; Tran, K. V.; Duong, T. T.; Pham, H. X.; Le, V. T.; Van Duong, T.","BACKGROUND: We aimed to examine the impacts of digital healthy diet literacy (DDL) and healthy eating behaviors (HES) on fear of COVID-19, changes in mental health, and health-related quality of life (HRQoL) among front-line healthcare workers (HCWs). METHODS: An online survey was conducted at 15 hospitals and health centers from 6-19 April 2020. Data of 2299 front-line HCWs were analyzed-including socio-demographics, symptoms like COVID-19, health literacy, eHealth literacy, DDL, HES, fear of COVID-19, changes in mental health, and HRQoL. Regression models were used to examine the associations. RESULTS: HCWs with higher scores of DDL and HES had lower scores of FCoV-19S (regression coefficient, B, -0.04; 95% confidence interval, 95% CI, -0.07, -0.02; p = 0.001; and B, -0.10; 95% CI, -0.15, -0.06; p < 0.001); had a higher likelihood of stable or better mental health status (odds ratio, OR, 1.02; 95% CI, 1.00, 1.05; p = 0.029; and OR, 1.04; 95% CI, 1.00, 1.07; p = 0.043); and HRQoL (OR, 1.02; 95% CI, 1.01, 1.03; p = 0.006; and OR, 1.04; 95% CI, 1.02, 1.06; p = 0.001), respectively. CONCLUSIONS: DDL and HES were found as independent predictors of fear of COVID-19, changes in mental health status, and HRQoL in front-line HCWs. Improving DDL and HES should be considered as a strategic approach for hospitals and healthcare systems.",2021,"Nutrients","13","8","",34444814,"10.3390/nu13082656","Asia"
"202","Changing route: Common action on food systems transformation in the mediterranean","Ridolfi, R.; Dernini, S.; Morrison, J.; Mathiesen, Á M.; Capone, R.","The Coronavirus pandemic has revealed the fragility of our food systems, affecting all dimensions of food security and nutrition across the world. It has highlighted how deeply our world is interconnected and the importance of better recognising and understanding the interconnections that are intrinsic to these systems and their key role in pursuit of the SDGs of the 2030 Agenda. There is now, more than ever, a stronger need for a “route change” towards a common action on food systems transformation. Dialogues among all stakeholders to redesign the future of tomorrow’s food systems are needed to trigger collective, multi-stakeholder actions on the ground, at local, regional and global level, towards more sustainable food systems, linking sustainable food production to more healthy and sustainable food consumption. In this context CIHEAM, FAO, and the Union for the Mediterranean Secretariat (UfMS) initiated in 2019, a joint collaborative effort for the establishment of a multi-stakeholder platform on Sustainable Food Systems in the Mediterranean to accelerate the shift towards the Agenda 2030 in the Mediterranean region, with the Mediterranean diet acting as a driver. © 2020, Bononia University Press. All rights reserved.",2020,"New Medit","19","3","119-128",NA,"10.30682/nm2003h2","Asia"
"203","Impacts of COVID-19 on people’s food security: Foundations for a more resilient food system","Béné, Christophe; Bakker, Deborah; Rodriguez, Monica Chavarro; Even, Brice; Melo, Jenny; Sonneveld, Anne","",2021,"","","","",NA,"","Asia"
"204","The impact of COVID-19 on fisheries and aquaculture - A global assessment from the perspective of regional fishery bodies","","",2021,"","","","",NA,"","Asia"
"205","The impact of COVID-19 on fisheries and aquaculture – A global assessment from the perspective of regional fishery bodies","","",2020,"","","","",NA,"","Asia"
