"","Title","Authors","Abstract","Published.Year","Journal","Volume","Issue","Pages","Accession.Number","DOI","region"
"48","Reduction of roadway noise in a coastal city underwater soundscape during COVID-19 confinement","Leon-Lopez, B.; Romero-Vivas, E.; Viloria-Gomora, L.","Confinement due to the COVID-19 pandemic drastically reduced human activities. Underwater soundscape variations are discussed in this study, comparing a typical and confinement day in a coastal lagoon near a popular tourist city in Mexico. Recording devices were located at 2 m in depth and 430 m away from the main promenade-a two-way avenue for light vehicle traffic-where main tourist infrastructure is located. The nearby marine environment is habitat to birds and dolphins as well as fish and invertebrates of commercial importance. Medium and small boats usually transit the area. The main underwater sound level reduction was measured at low frequencies (10-2000 Hz) because of the decrease in roadway noise. Vessel traffic also decreased by almost three quarters, although the level reduction due to this source was less noticeable. As typical day levels in the roadway noise band can potentially mask fish sounds and affect other low frequency noise-sensitive marine taxa, this study suggests that comprehensive noise analysis in coastal marine environments should consider the contribution from nearby land sources.",2021,"J Acoust Soc Am","149","1","652",33514174,"10.1121/10.0003354","Latin America and Caribbean"
"49","Consumer and food changes in Mexican households during maximal contingency in the COVID-19 pandemic","Espinoza-Ortega, A.; Martínez-García, C. G.; Rojas-Rivas, E.; Fernández-Sánchez, Y.; Escobar-López, S. Y.; Sánchez-Vegas, L.","The Coronavirus disease (COVID-19) rapidly expanded throughout the world affecting human life in the health, social, cultural, economic and environmental aspects. On an international scale, some works have addressed the importance of the agri-food topic during the pandemic, especially about food consumption. The Mexican case is particularly relevant since it is the country with the highest proportion of overweight people. The objective of this work was to know the choices and consumption of foods in Mexican households during the period of maximal contingency. An on-line questionnaire was responded by 867 volunteers who answered about the aspects taken in consideration in their food consumption, the changes in the consumption of certain foods and the socioeconomic and health aspects of the family. Four groups were identified: ""Budget consumers"", ""Hedonics"", ""Price conscious"" and ""Conscious"". Changes in the attitudes to food are not related to the health state, overweight, or family size; but are related to income level of households and above all, to the education level. Results show an opportunity to change for healthier food habits in Mexico, mainly in the most vulnerable sectors.",2021,"Int J Gastron Food Sci","24","","100357",34751230,"10.1016/j.ijgfs.2021.100357","Latin America and Caribbean"
"50","The role of the face of covid-19 pandemic  the perspective of small-scale fishers","","",2020,"","","","",NA,"","Latin America and Caribbean"
"51","Principles for the new normal in small-scale fisheries: monthly report","","In this eighth and last report, Comunidad y Biodiversidad, A.C. (COBI)5 focused on understanding what has changed in the lives of fishers6 as a result of the pandemic, what has been learned during the past months, and how to safely is the return to fishing activities in the context of the new normal.",2020,"","","","",NA,"","Latin America and Caribbean"
"52","Consumer expenditure, elasticity and value of food waste: A Quadratic Almost Ideal Demand System for evaluating changes in Mexico during COVID-19","Vargas-Lopez, A.; Cicatiello, C.; Principato, L.; Secondi, L.","Household food waste is driven by consumer habits and behaviors. The necessary measures implemented during the lockdown worldwide to contain the Covid-19 pandemic altered these consumer practices. This paper examines how household's culinary traditions and food management have changed in Mexico as a result of Covid-related restrictions, and their impact on food waste. We obtained 525 answers using an online survey about food habits distributed through social networks in Mexico between December 2020 and January 2021. The results show that the participating households increased their monetary expenditure on groceries and reduced food waste during the pandemic. The estimation of consumer responsiveness to waste, through the introduction of a framework based on a Quadratic Almost-Ideal Demand System, confirms that, even more during the lockdown, food waste has become a luxury good. The analysis of food category changes allows for a detailed study useful to curtail the level of food waste in Mexican households and to encourage transition towards sustainable and circular consumption behaviors. © 2021 The Authors",2021,"Socio-Economic Planning Sciences","","","",NA,"10.1016/j.seps.2021.101065","Latin America and Caribbean"
"53","To fear the unknown: Covid-19 confinement, fear, and food choice","Gómez-Corona, C.; Ramaroson Rakotosamimanana, V.; Sáenz-Navajas, M. P.; Rodrigues, H.; Franco-Luesma, E.; Saldaña, E.; Valentin, D.","The coronavirus outbreak in December 2019 completely changed the dynamic of consumption in different sectors of industry. The food and beverage industries have been profoundly affected, from production, to modifications in consumers' choices. Among the different reasons behind those modifications is confinement, which forces consumers to stay at home for an extended period and just go out to perform essential tasks, such as going to the supermarket. We hypothesized that this new dynamic of consumption could create a situation of fear that changes food choice. To test this hypothesis, two studies were conducted in three countries with a different degree of confinement: Mexico (flexible), Spain (strict), and Peru (hard). Study one consisted of a free association task with 60 participants in each country with the inductor word ""coronavirus and food"". The different associations served as the basis to build a structured questionnaire, which was used in the second study focused on fear and food choice. The second study was applied to 450 participants in the same three countries. Results showed that fear can be separated into nine dimensions: social, emotional, food supply, government, basic needs, food-delivery, overeating, immunity, and family conflicts. The participants could also be clustered into four different groups that differ in their country of origin and sex, but also in their food choice. Overall, the results showed that fear influenced consumer's food choices during a confinement period.",2021,"Food Qual Prefer","92","","104251",34840438,"10.1016/j.foodqual.2021.104251","Latin America and Caribbean"
"54","What is at risk due to informality? Economic reasons to transition to secure tenure and active co-management of the jumbo flying squid artisanal fishery in Peru","Gozzer-Wuest, R.; Alonso-Población, E.; Rojas-Perea, S.; Roa-Ureta, R. H.","The Peruvian artisanal squid fleet accounts for more than 45% of the worldwide landings of the jumbo flying squid (JFS) fishery, the largest invertebrate fishery worldwide. Nevertheless, most vessels involved in the fishery lack secure tenure rights and operate within the informal economy. Interviews and a survey directed to shipowners allowed identification of three economic regimes under which the fleet operates and estimation of annual operating costs, revenues, and added value. Our results show that the fishery has high economic importance in Peru, accounting annually for 9–15% of the total Peruvian fisheries sector's GDP. Even during 2020, highly impacted by the COVID-19, the fishery was profitable and maintained economic accounts not substantially below of previous years. Furthermore, public data on landings and off-vessel and export prices were used to model the impact of supply on price elasticity for fishers and exporters in Peru and Chile. Data showed steep declines in off-vessel prices with increasing supply for Peruvian fishers. Conversely, Peruvian exporters and Chilean fishers and exporters mostly retained stable prices at nearly all supply levels. The paper suggests that the informal status of the Peruvian JFS fishing activity, which lacks co-management mechanisms, is amongst the co-factors explaining the different price elasticity suffered by the Peruvian fishers. In view of the results, we suggest that speeding up the granting of secure tenure rights to the acting operative artisanal fleet and prompt development of co-management arrangements has the potential to bring environmental and economic gains for fishers. © 2021 The Authors",2022,"Marine Policy","136","","",NA,"10.1016/j.marpol.2021.104886","Latin America and Caribbean"
"55","Surface water quality in the mantaro river watershed assessed after the cessation of anthropogenic activities due to the covid-19 pandemic","Custodio, M.; Peñaloza, R.; Alvarado, J.; Chanamé, F.; Maldonado, E.","In late December 2019, the emerging disease COVID-19 was identified as a global pandemic. Countries around the world have implemented various types of blockades to stop this infection. These health measures have led to a significant reduction in air pollution. However, the impact of these measures on aquatic environments has been little analyzed. In this context, the water quality of rivers in the Mantaro River basin was evaluated using multivariate statistical methods and heavy metal contamination indices during the health crisis of the COVID-19 pandemic. Surface water samples were collected in triplicate from 15 sampling sectors at the end of the rainy season, between March and April. Concentrations of Cu, Fe, Pb, Zn and As were determined by the method of atomic absorption flame spectrophotometry. The average concentrations of heavy metals and arsenic in the rivers evaluated did not exceed the environmental quality standards for drinking water of the Peruvian, WHO and US EPA regulations, except for Pb, Fe and As in the Mantaro River and As in the Chia River. PCA presented a total variation percentage of 83.8%. The results showed a clear positive relationship between the five heavy metals and metalloids. The hierarchical cluster analysis according to Spearman’s correlation generated a dendrogram where the five chemical elements were grouped in two statistically significant groups, one group conglomerating to Cu, Pb, Zn and Fe and the other group to As. PERMANOVA partition shows that the spatial effects of the sectors are strong and significant. The HPI revealed that 13.33% of the sampling sectors exceeded the critical contamination value (150). The Cd revealed low degree of contamination (&lt;1) in 86.67% of the sampling sectors. © 2021, HARD Publishing Company. All rights reserved.",2021,"Polish Journal of Environmental Studies","30","4","3005-3018",NA,"10.15244/pjoes/130988","Latin America and Caribbean"
"56","Impacts of COVID-19 on the value chain of the hake small scale fishery in northern Peru","Grillo-Núñez, J.; Mendo, T.; Gozzer-Wuest, R.; Mendo, J.","All aspects of fish supply chains have been severely affected by the COVID-19 pandemic, with jobs, income and food security at risk. In Peru, small scale fisheries are fundamental for food security, contributing to about 2/3 of all fish consumed nationally. One of the most important resources which is more affordable for local and regional consumption is hake (Merluccius gayi peruanus). This study is a first attempt to describe the small-scale hake fishery value chain and to quantify the impact of COVID-19 from March to August 2020 in two fishing communities in northern Peru. The levels of fishing and primary buying were the most affected, and we estimate that ~ 23,000 fishing trips were not conducted, ~ 1680 t of hake was not landed (83% decrease), and 620 jobs were negatively impacted during this period. The gross income of vessel owners and primary buyers decreased by ~ $US 913,000. Marked differences were observed in the way each community responded to the pandemic and in their resilience to cope with COVID-19, despite being located less than 10 km away. In El Ñuro, which relied more heavily on the international market for hake trade, the value chain was affected for longer, while in Los Órganos which supplied national markets, the chain was restored after an initial period of adjustment. Our study suggests that government efforts should focus on facilitating a formalisation process in all levels of the chain, develop indicators to monitor the resumption of activities and the inclusion of a value chain approach to small-scale fisheries management. © 2021 The Authors",2021,"Marine Policy","134","","",NA,"10.1016/j.marpol.2021.104808","Latin America and Caribbean"
"57","Role of Government Financial Support and Vulnerability Characteristics Associated with Food Insecurity during the COVID-19 Pandemic among Young Peruvians","Curi-Quinto, K.; Sánchez, A.; Lago-Berrocal, N.; Penny, M. E.; Murray, C.; Nunes, R.; Favara, M.; Wijeyesekera, A.; Lovegrove, J. A.; Soto-Cáceres, V.; Vimaleswaran, K. S.","Peruvian households have experienced one of the most prevalent economic shocks due to COVID-19, significantly increasing their vulnerability to food insecurity (FI). To understand the vulnerability characteristics of these households among the Peruvian young population, including the role of the government's response through emergency cash transfer, we analysed longitudinal data from the Young Lives study (n = 2026), a study that follows the livelihoods of two birth cohorts currently aged 18 to 27 years old. FI was assessed using the Food Insecurity Experience Scale. Household characteristics were collected before and during the COVID-19 outbreak in Peru to characterise participants' vulnerability to FI. Multivariate logistic regression was used to evaluate the association between government support and participants' vulnerability characteristics to FI. During the period under study (March to December 2020), 24% (95% CI: 22.1-25.9%) of the participants experienced FI. Families in the top wealth tercile were 49% less likely to experience FI. Larger families (>5 members) and those with increased household expenses and decreased income due to COVID-19 were more likely to experience FI (by 35%, 39% and 42%, respectively). There was no significant association between government support and FI (p = 0.768). We conclude that pre-pandemic socioeconomic status, family size, and the economic disruption during COVID-19 contribute to the risk of FI among the Peruvian young population, while government support insufficiently curtailed the risk to these households.",2021,"Nutrients","13","10","",34684547,"10.3390/nu13103546","Latin America and Caribbean"
"58","Informal food systems and differential mobility during the COVID-19 pandemic in Arequipa, Peru","Malone, A.; Cabana, Y. D. C.; Zegarra, A. T.","",2021,"Town Planning Review","92","2","187-193",NA,"10.3828/tpr.2020.61","Latin America and Caribbean"
"59","Changes in Eating Habits and Lifestyles in a Peruvian Population during Social Isolation for the COVID-19 Pandemic","Huancahuire-Vega, S.; Newball-Noriega, E. E.; Rojas-Humpire, R.; Saintila, J.; Rodriguez-Vásquez, M.; Ruiz-Mamani, P. G.; Morales-García, W. C.; White, M.","BACKGROUND: Peru has one of the highest infection and death rates in the world for the COVID-19 pandemic. The government implemented house confinement measures with probable consequences on lifestyle, particularly affecting eating habits, physical activity, sleep quality, and mental health. OBJECTIVES: The aim of this study was to assess the lifestyles, physical activity, and sleep characteristics, as well as changes in eating habits in a Peruvian population during the first wave of the COVID-19 pandemic. METHODS: A cross-sectional descriptive study was performed. We analyzed Peruvian adults based on an online self-administered questionnaire divided into sociodemographic, anthropometrics, COVID-19 diagnosis reported, lifestyle habits, and frequency of consumption of foods. RESULTS: During confinement for COVID-19, 1176 participants were studied. Of these, most reported weight gain (1 to 3 kg) and 35.7% were overweight. The lifestyles habits showed that 54.8% reported doing physical activity and 37.2% sleep less. The Peruvian sample presented a main meal pattern of breakfast (95.7%), lunch (97.5%), and dinner (89.1%). Likewise, eating habits before and during COVID-19 pandemic showed that vegetables (OR:1.56, CI95% 1.21-200), fruit (OR: 1.42, CI95% 1.10-1.81), legumes (OR:1.67, CI95% 1.23-2.28), and eggs (OR: 2.00, CI95% 1.52-2.65) presented significant consumption increase during social isolation, while bakery products (OR: 0.74, CI95% 0.56-0.97), meat, snack, refreshment, and fast food decreased in consumption. Other foods showed no significant differences. CONCLUSION: This study showed an important frequency of overweight and sleep changes. There was a slight increase in physical activity despite the social isolation measures and an increase in healthy eating habits; nevertheless, the majority reported gaining weight.",2021,"J Nutr Metab","2021","","4119620",34868677,"10.1155/2021/4119620","Latin America and Caribbean"
"60","Household food consumption and wastage during the covid-19 pandemic outbreak: A comparison between peru and brazil","Cequea, M. M.; Neyra, J. M. V.; Schmitt, V. G. H.; Ferasso, M.","The COVID-19 pandemic has represented a major global challenge. In Latin America, both Brazil and Peru reported the highest levels of impact in terms of proportional infection and death rates. Within this context, this study sought to compare food consumption and wastage patterns in Peruvian and Brazilian households. For these purposes, the authors conducted a quantitative research study based on a self-reported online survey submitted during the pandemic outbreak. Results revealed that the intention of reducing food wastage and implementing leftover management routines are related to the economic value of wasted food. In addition, in both countries, shopping lists are used as planning elements, and food purchases are influenced by on-sale products. Leftover management is also similar in both countries, and the expiration date on the label is the most commonly used criterion for consuming or discarding food items. Nevertheless, within the framework of the health and economic crisis generated, opportunities for change toward the adoption of smarter and more sustainable purchasing behaviors are emerging for both households and companies, in addition to giving equal importance to environmental, social, and economic benefits. This research study provided insights into food consumption and food wastage behaviors in times of crisis, such as a pandemic. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,"Sustainability (Switzerland)","13","14","",NA,"10.3390/su13147583","Latin America and Caribbean"
"61","Preliminary lessons from COVID-19 disruptions of small-scale fishery supply chains","Bassett, Hannah R.; Lau, Jacqueline; Giordano, Christopher; Suri, Sharon K.; Advani, Sahir; Sharan, Sonia","• COVID-19 and associated mitigation measures have disrupted small-scale fishery (SSF) supply chains. • Case studies of SSF supply chains' responses to the pandemic examined to consider their adaptive capacity and resilience. • Shift from global to local distribution channels observed across all case studies. • Pre-existing networks and digital technology facilitated this shift. • Over-reliance on global supply chains leads to inherent vulnerabilities. The ongoing COVID-19 pandemic and associated mitigation measures have disrupted global systems that support the health, food and nutrition security, and livelihoods of billions of people. These disruptions have likewise affected the small-scale fishery (SSF) sector, disrupting SSF supply chains and exposing weaknesses in the global seafood distribution system. To inform future development of adaptive capacity and resilience in the sector, it is important to understand how supply chain actors are responding in the face of a macroeconomic shock. Comparing across seven SSF case studies in four countries, we explore how actors are responding to COVID-19 disruptions, identify constraints to adaptive responses, and describe patterns of disruption and response across cases. In all cases examined, actors shifted focus to local and regional distribution channels and particularly drew on flexibility, organization, and learning to re-purpose pre-existing networks and use technology to their advantage. Key constraints to reaching domestic consumers included domestic restrictions on movement and labor, reduced spending power amongst domestic consumers, and lack of existing distribution channels. In addition, the lack of recognition of SSFs as essential food-producers and inequities in access to technology hampered efforts to continue local seafood supply. We suggest that the initial impacts from COVID-19 highlight the risks in of over-reliance on global trade networks. The SSFs that were able to change strategies most successfully had local organizations and connections in place that they leveraged in innovative ways. As such, supporting local and domestic networks and flexible organizations within the supply chain may help build resilience in the face of future macroeconomic shocks. Importantly, bolstering financial wellbeing and security within the domestic market both before and during such large-scale disruptions is crucial for supporting ongoing supply chain operations and continued food provision during macroeconomic crises. [ABSTRACT FROM AUTHOR]
Copyright of World Development is the property of Pergamon Press - An Imprint of Elsevier Science and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission. However, users may print, download, or email articles for individual use. This abstract may be abridged. No warranty is given about the accuracy of the copy. Users should refer to the original published version of the material for the full abstract. (Copyright applies to all Abstracts.)",2021,"World Development","143","","N.PAG-N.PAG",149870617,"10.1016/j.worlddev.2021.105473","Latin America and Caribbean"
"62","Climate change and COVID-19: reinforcing Indigenous food systems","Zavaleta-Cortijo, C.; Ford, J. D.; Arotoma-Rojas, I.; Lwasa, S.; Lancha-Rucoba, G.; García, P. J.; Miranda, J. J.; Namanya, D. B.; New, M.; Wright, C. J.; Berrang-Ford, L.; Harper, S. L.","",2020,"Lancet Planet Health","4","9","e381-e382",32777205,"10.1016/s2542-5196(20)30173-x","Latin America and Caribbean"
"63","COVID-19 and waste production in households: A trend analysis","Filho, W. L.; Voronova, V.; Kloga, M.; Paço, A.; Minhas, A.; Salvia, A. L.; Ferreira, C. D.; Sivapalan, S.","Apart from the health aspects and the high death toll, the COVID-19 pandemic has, since its official recognition in March 2020 caused may social and economic problems. It has also led to many environmental ones. For instance, the lockdowns have led to higher levels of consumption of packaged products, and of take-away food. This paper reports on an international study on the increased consumption and subsequent changes in the amounts of waste produced since the COVID-19 pandemic. The results show that 45-48% of the respondents observed an increased consumption of packed food, fresh food, and food delivery. One of the main reasons for the increased waste generation during the lockdown was the fact that people have spent more time at home. In addition, increases of 43% and 53% in food waste and plastic packaging. Drawing from comparisons on the amount of domestic waste produced before and during the pandemic, the findings suggest that some specific types of municipal waste have visibly increased, putting additional pressure on waste management systems. This characterises one of non-intended effects of the COVID-19 pandemic. The results from this study provide useful insights to city administrations and municipal utilities on consumption patterns during emergency situations. This, in turn, may support more systemic and strategic measures to be taken, so as to curtail the increase of household waste during pandemic situations.",2021,"Sci Total Environ","777","","145997",33676209,"10.1016/j.scitotenv.2021.145997","Latin America and Caribbean"
"64","Is COVID-19 a threat or an opportunity for healthy eating? An exploration of the factors that moderate the impact of the pandemic on eating habits in Uruguay","Vidal, L.; Brunet, G.; Curutchet, M. R.; Girona, A.; Pardiñas, V.; Guerra, D.; Platero, E.; Machado, L.; González, F.; Gugliucci, V.; Ares, G.","In May 2020, Uruguay was one of the few Latin American countries that had managed to control the outbreak of COVID-19 without mandatory curfews or quarantines. However, several social distancing measures created a major disruption in different aspects of the daily life of Uruguayan citizens. In this context, the objectives of the present work were i) to identify changes in eating habits perceived by Uruguayan citizens as a consequence of the COVID-19 pandemic, and ii) to explore factors associated with different perceived changes on eating habits. A cross-sectional online study was conducted with 891 participants, recruited using an advertisement on Facebook and Instagram. Fifty-one percent of the participants indicated that their eating habits had changed since the detection of the first cases of COVID-19 in Uruguay. Large heterogeneity in the categorization of the changes existed: 45% of the participants regarded the changes as positive, 32% as negative and 23% as neither positive nor negative. A multinomial logistic regression analysis was used to study the influence of explanatory variables in the likelihood of belonging to groups who reported different changes in eating habits (no changes, positive, negative, or neither positive nor negative changes). Household income and reliance on instrumental and emotional support increased the likelihood of reporting positive changes in eating habits, whereas negative changes were associated with a reduction in household income due to COVID-19 and the coping strategies self-distraction and self-blaming. Insights for policy making to reinforce positive effects and minimize threats to healthy eating are discussed.",2021,"Appetite","167","","105651",34400222,"10.1016/j.appet.2021.105651","Latin America and Caribbean"
"65","Impacts of COVID-19 on people’s food security: Foundations for a more resilient food system","Béné, Christophe; Bakker, Deborah; Rodriguez, Monica Chavarro; Even, Brice; Melo, Jenny; Sonneveld, Anne","",2021,"","","","",NA,"","Latin America and Caribbean"
"66","The impact of COVID-19 on fisheries and aquaculture - A global assessment from the perspective of regional fishery bodies","","",2021,"","","","",NA,"","Latin America and Caribbean"
"67","The impact of COVID-19 on fisheries and aquaculture – A global assessment from the perspective of regional fishery bodies","","",2020,"","","","",NA,"","Latin America and Caribbean"
"68","Dietary Changes and Anxiety during the Coronavirus Pandemic: Differences between the Sexes","Boaz, M.; Navarro, D. A.; Raz, O.; Kaufman-Shriqui, V.","The SARS-CoV-2 (COVID-19) pandemic has been associated with both increased anxiety, deterioration in diet and weight gain. These associations may differ by sex. The present report examines differences by sex in diet quality in order to determine whether associations between diet and psychological stress during the initial phase of the COVID-19 pandemic differed by sex. This online study is available internationally in seven languages. The Mediterranean Diet Score was used to measure diet quality, while the General Anxiety Disorder 7-point scale (GAD-7) was used to measure anxiety. Findings were compared by self-reported sex (male vs. female). A total of 3797 respondents provided informed consent and met eligibility criteria, of whom 526 women were omitted due to being pregnant or six months or less post-partum, or due to reproductive status not being reported. Thus, 3271 individuals are included in the present report, of whom 71.2% were women. The median age of women was 30 (interquartile range (IQR) = 16) years vs. 31 (IQR = 19) years, p = 0.079. The median diet quality score was 9 (IQ = 3) in both women and men (p = 0.75). Despite the overall similarity in diet score, several components of the score differed significantly by sex. Women reported consuming significantly more olive oil, daily servings of vegetables, and weekly servings of sweet baked goods. Men reported consuming significantly more sweetened/carbonated drinks, red meat, alcohol, legumes, and hummus/tahini. Women reported a GAD-7 score of 6 (IQR = 8), while men reported 3 (6), p < 0.001. An inverse association was detected between the Mediterranean diet score and the GAD-7 score in both women (rho = -0.166, p < 0.001) and men (rho = -0.154, p < 0.001), and the correlation coefficients did not differ by sex (p = 0.76). Mediterranean diet score and age both reduced the odds of elevated anxiety (GAD-7 ≥ 10), while female sex, deterioration of diet quality during the outbreak, unemployment, and completing the survey in English increased the odds of this outcome. During the COVID-19 lockdowns, overall diet quality did not differ by sex; however, some differences by sex in components of the total score were detected. Moderate to severe anxiety was positively associated with female sex and poorer diet quality even after controlling for age, employment status, and the language in which the survey was performed.",2021,"Nutrients","13","12","",34959744,"10.3390/nu13124193","Latin America and Caribbean"
"69","Consumer experiences of food environments during the Covid-19 pandemic: Global insights from a rapid online survey of individuals from 119 countries","O'Meara, L.; Turner, C.; Coitinho, D. C.; Oenema, S.","This study investigates consumer experiences of food environments and food acquisition practices during the Covid-19 pandemic. Our rapid assessment online survey featured a convenience sample of 2015 individuals from 119 countries, spanning Western Europe, North America, Latin America, Asia-Pacific, and Africa. Data collection took place in April 2020 during the second month of the pandemic. Participants were recruited via existing networks of the United Nations System Standing Committee on Nutrition, through social media, and by snowballing. The majority of participants were female (71.9%), from low- and middle-income countries (51.0%), and working in nutrition or healthcare (39.3%). Qualitative thematic analysis and descriptive statistics reveal a series of common global experiences related to food availability and accessibility, food prices and affordability, food acquisition practices, and food preparation and consumption. The importance of community food participation, food sharing, and resource allocation are highlighted, along with increasing awareness of healthy diets and food waste. We identify ten synergistic policy entry points to: 1) build resilient and equitable food environments resistant to stresses and shocks; 2) harness positive dietary-related behaviors manifested during the pandemic; and, 3) mitigate the projected nutrition crisis and promote sustainable healthy diets for all.",2022,"Glob Food Sec","32","","100594",34812406,"10.1016/j.gfs.2021.100594","Latin America and Caribbean"
"70","""Pivoting"" by food industry firms to cope with COVID-19 in developing regions: E-commerce and ""copivoting"" delivery intermediaries","Reardon, T.; Heiman, A.; Lu, L.; Nuthalapati, C. S. R.; Vos, R.; Zilberman, D.","Coronavirus disease 2019 and related lockdown policies in 2020 shocked food industry firms' supply chains in developing regions. Firms ""pivoted"" to e-commerce to reach consumers and e-procurement to reach processors and farmers. ""Delivery intermediaries"" copivoted with food firms to help them deliver and procure. This was crucial to the ability of the food firms to pivot. The pandemic was a ""crucible"" that induced this set of fast-tracking innovations, accelerating the diffusion of e-commerce and delivery intermediaries, and enabling food industry firms to redesign, at least temporarily, and perhaps for the long term, their supply chains to be more resilient, and to weather the pandemic, supply consumers, and contribute to food security. We present a theoretical model to explain these firm strategies, and then apply the framework to classify firms' practical strategies. We focus on cases in Asia and Latin America. Enabling policy and infrastructural conditions allowed firms to pivot and copivot fluidly.",2021,"Agric Econ","52","3","459-475",34230730,"10.1111/agec.12631","Latin America and Caribbean"
"71","COVID-19 pandemic repercussions on plastic and antiviral polymeric textile causing pollution on beaches and coasts of South America","Ardusso, M.; Forero-López, A. D.; Buzzi, N. S.; Spetter, C. V.; Fernández-Severini, M. D.","The propagation of the COVID-19 pandemic worldwide has been alarming in the last months. According to recommendations of the World Health Organization (WHO), the use of face masks is essential for slowing down the transmission rate of COVID-19 in human beings. This pandemic has generated a substantial increase in the use, as well as in the production, of face masks and other elements (gloves, face protectors, protective suits, safety shoes) manufactured with polymeric materials, including antiviral textiles most of which will end as microplastic pools. Focusing on South America, the use and mismanagement of this type of personal protective equipment (PPE) represents an environmental problem. Added to this issue are the increase in the use of single-use plastic, and the reduction of plastic recycling due to the curfew generated by the pandemic, further aggravating plastic pollution on coasts and beaches. Recently, researchers have developed antiviral polymeric textile technology composed of Ag and Cu nanoparticles for PPE to reduce the contagion and spread of COVID-19. Antiviral polymeric textile wastes could also have long-term negative repercussions on aquatic environments, as they are an important emerging class of contaminants. For this reason, this work provides reflections and perspectives on how the COVID-19 pandemic can aggravate plastic pollution on beaches and coastal environments, consequently increasing the damage to marine species in the coming years. In addition, the potential impact of the pandemic on waste management systems is discussed here, as well as future research directions to improve integrated coastal management strategies.",2021,"Sci Total Environ","763","","144365",33360513,"10.1016/j.scitotenv.2020.144365","Latin America and Caribbean"
"72","Co-designing a safe ocean in the western tropical atlantic within the framework of the UN decade of ocean science for sustainable development","von Hillebrandt-Andrade, C.; Blythe-Mallett, A.; Escobar-Briones, E.","The frequency and intensity of ocean related hazards and its overlapping and cascading effects are escalating with devastating and unsustainable impact on life and livelihoods in the Western Tropical Atlantic. From the Bahamas to Brazil, from Mexico and Central America to the Lesser Antilles, coastal and maritime communities have been impacted by hurricanes, storm surges, earthquakes, sargassum and oil spills along with other climate, weather and human induced events. In addition to the coastal impacts, ocean hazards also have affected the safe and timely delivery of goods and services in a region that is extremely dependent on maritime transport. COVID-19 has compounded even more the situation of millions of people in the region and put extreme pressure on government officials, including disaster management and health professionals as well as the maritime industry. Climate change will only exacerbate the situation. The UN Decade of Ocean Science for Sustainable Development (2021-2030) presents itself as a once-in-a-lifetime opportunity to stop the cycle of disasters with “A Safe Ocean” as one of its seven major societal outcomes. The Western Tropical Atlantic Safe Ocean Working Group was established to co-design and co-deliver with local, national and regional partners transformative strategies that will facilitate and inspire actions to reduce and mitigate the ocean related threats while creating resilient and safer coastal communities and maritime activities. At the core is an Integrated Multi Hazard Ocean Data and Forecast System. Its services would be linked to education, outreach, readiness and communication that empowers and recognizes national and local policy decisions and includes individual response for the protection of life and livelihoods. This effort should support relevant science and strengthen capacity leaving no one or country behind. © 2021 The authors.",2021,"Ocean and Coastal Research","69","","",NA,"10.1590/2675-2824069.21-027cvha","Latin America and Caribbean"
